32695	31635	1	0.961283
32657	31599	1	0.517608
32566	31644	0	0.033836
32709	31611	0	0.038585
32651	31647	1	0.801965
32492	31437	0	0.681511
32605	31441	1	0.618302
32573	31621	1	0.888946
32969	31651	1	0.776333
32607	31699	0	0.497252
32698	31537	1	0.263248
32977	31650	0	0.000932
32927	31429	0	0.340518
32535	31436	1	0.982813
32565	31647	1	0.980736
32547	31661	0	0.006234
32599	31617	1	0.968226
32704	31533	0	0.019681
32982	31567	1	0.610442
32745	31571	0	0.242531
32843	31485	1	0.739202
32507	31658	1	0.823347
32580	31444	1	0.996861
32817	31687	1	0.229216
32634	31504	0	0.395803
32545	31653	0	0.491259
32829	31617	1	0.554423
32931	31441	0	0.017717
32786	31700	0	0.006239
32529	31420	0	0.020705
32565	31436	1	0.984713
32576	31599	1	0.906276
32853	31523	0	0.297251
32717	31425	1	0.451764
32646	31516	1	0.880799
32802	31585	0	0.029884
32537	31517	1	0.996117
32751	31707	1	0.800440
32653	31719	0	0.583121
32607	31550	1	0.950973
32494	31643	0	0.609459
32753	31453	0	0.243236
32633	31540	1	0.780736
32938	31517	1	0.964027
32948	31680	1	0.017357
32565	31547	1	0.619607
32646	31498	1	0.941185
32682	31543	1	0.872933
32662	31567	1	0.870718
32615	31587	0	0.171866
32533	31609	1	0.708962
32952	31594	0	0.221665
32714	31436	1	0.965988
32504	31635	1	0.976038
32572	31406	0	0.890933
32698	31539	1	0.849723
32848	31692	0	0.023489
32914	31649	0	0.037189
32758	31501	0	0.185997
32550	31436	1	0.533981
32688	31639	1	0.777192
32494	31651	0	0.814912
32910	31614	0	0.018634
32611	31517	1	0.956912
32664	31597	1	0.948187
32740	31656	1	0.071453
32963	31497	1	0.361378
32536	31646	1	0.889900
32638	31593	0	0.359532
32490	31551	1	0.996687
32498	31460	1	0.760969
32625	31419	1	0.436636
32885	31556	0	0.094219
32781	31459	1	0.057937
32630	31718	0	0.112361
32573	31440	1	0.937497
32680	31658	1	0.509814
32540	31569	1	0.430690
32622	31436	1	0.971802
32504	31641	1	0.391697
32490	31650	0	0.138550
32525	31498	1	0.818597
32536	31441	0	0.735099
32629	31473	0	0.113821
32852	31574	0	0.032870
32735	31452	1	0.204429
32667	31465	1	0.931214
32695	31406	1	0.936393
32690	31603	0	0.095970
32576	31507	1	0.886418
32610	31599	1	0.862498
32981	31599	1	0.828635
32542	31461	0	0.032412
32777	31635	1	0.962539
32528	31478	1	0.151564
32725	31528	0	0.011254
32820	31643	0	0.091475
32501	31541	0	0.201580
32621	31533	1	0.272310
32866	31426	0	0.029224
32733	31511	1	0.953708
32691	31512	0	0.029743
32973	31713	0	0.011246
32805	31419	0	0.039859
32636	31724	0	0.385488
32688	31635	1	0.949260
32673	31421	0	0.094605
32689	31621	1	0.818648
32508	31597	1	0.936546
32505	31641	1	0.552149
32642	31463	0	0.214080
32748	31647	1	0.990687
32580	31722	1	0.920079
32750	31564	0	0.005320
32536	31676	1	0.805294
32862	31517	1	0.969632
32495	31563	1	0.909781
32667	31579	0	0.081838
32948	31506	0	0.009076
32618	31668	0	0.009715
32924	31474	0	0.001805
32777	31599	1	0.892486
32681	31468	1	0.868867
32848	31635	1	0.893356
32749	31513	0	0.139468
32779	31480	0	0.044048
32822	31644	0	0.009472
32511	31716	0	0.012913
32750	31504	1	0.037935
32966	31663	1	0.383758
32535	31554	1	0.915451
32633	31666	1	0.874962
32663	31559	1	0.944151
32575	31551	1	0.996584
32788	31477	0	0.031110
32501	31642	0	0.830738
32666	31673	0	0.910393
32559	31444	1	0.981825
32596	31533	1	0.483123
32601	31704	1	0.854429
32666	31511	1	0.966654
32556	31427	0	0.697273
32647	31451	0	0.392117
32925	31665	0	0.000958
32536	31590	0	0.579809
32924	31481	0	0.003371
32642	31457	0	0.240282
32680	31436	1	0.806836
32964	31506	0	0.013158
32969	31444	1	0.986507
32553	31505	0	0.018723
32981	31654	0	0.194307
32863	31460	0	0.117847
32971	31517	1	0.972175
32723	31693	1	0.527325
32832	31587	0	0.028702
32715	31588	0	0.512286
32728	31497	1	0.920202
32572	31635	1	0.924253
32725	31498	0	0.302895
32633	31535	0	0.749187
32649	31686	1	0.967333
32689	31607	1	0.702675
32716	31468	0	0.402136
32625	31640	1	0.654232
32668	31625	1	0.829090
32518	31602	0	0.089508
32973	31698	0	0.043802
32865	31701	0	0.017165
32771	31642	1	0.444428
32559	31652	1	0.884077
32535	31507	1	0.921017
32492	31582	1	0.967690
32596	31731	0	0.448268
32949	31671	0	0.019547
32574	31483	1	0.964715
32594	31707	1	0.751363
32599	31568	1	0.963696
32491	31516	1	0.879123
32981	31536	0	0.304216
32627	31609	1	0.974411
32981	31419	0	0.096020
32505	31514	1	0.820827
32663	31635	1	0.974769
32926	31441	0	0.106379
32694	31677	1	0.497886
32721	31441	0	0.200415
32601	31567	1	0.879088
32766	31716	0	0.018946
32852	31731	0	0.022185
32658	31432	0	0.758643
32734	31693	1	0.470023
32490	31485	1	0.981385
32497	31725	1	0.784595
32583	31515	0	0.140200
32739	31647	1	0.899569
32841	31557	0	0.097031
32732	31444	1	0.957598
32537	31445	1	0.778462
32591	31635	1	0.820211
32901	31677	0	0.029306
32919	31658	1	0.688784
32714	31517	1	0.980136
32897	31682	0	0.057246
32685	31437	0	0.229604
32969	31497	1	0.932213
32707	31571	1	0.119304
32664	31599	1	0.942093
32637	31560	1	0.989339
32802	31693	1	0.283970
32590	31465	0	0.819877
32610	31634	0	0.215955
32550	31508	0	0.018056
32683	31673	1	0.928663
32921	31669	0	0.030191
32662	31639	1	0.896959
32869	31408	0	0.035754
32827	31617	1	0.692340
32752	31511	1	0.487641
32831	31635	1	0.831844
32643	31570	1	0.735469
32753	31560	1	0.962992
32576	31656	0	0.682881
32562	31617	0	0.188325
32631	31483	1	0.983878
32598	31539	1	0.979824
32595	31464	1	0.890990
32781	31551	1	0.934418
32506	31494	1	0.796386
32573	31597	1	0.957657
32517	31642	0	0.696551
32706	31550	1	0.915007
32693	31656	1	0.677800
32646	31540	1	0.858709
32959	31688	0	0.011776
32578	31706	1	0.261043
32735	31688	0	0.065245
32810	31667	0	0.342711
32933	31532	0	0.055410
32767	31694	0	0.001669
32646	31554	1	0.961762
32535	31622	0	0.516590
32662	31494	1	0.797938
32783	31589	0	0.111207
32662	31575	0	0.398435
32685	31602	1	0.247958
32628	31436	1	0.927093
32560	31609	1	0.976540
32511	31585	0	0.043575
32858	31469	0	0.011700
32741	31690	1	0.484647
32498	31535	1	0.912670
32564	31703	1	0.732329
32930	31725	0	0.026283
32795	31685	1	0.179864
32961	31560	1	0.869934
32692	31683	0	0.069189
32597	31433	1	0.950376
32610	31442	1	0.914995
32862	31440	0	0.789913
32815	31503	0	0.022610
32868	31486	0	0.004626
32629	31534	0	0.077023
32591	31659	0	0.087895
32599	31647	1	0.996775
32577	31588	0	0.799975
32646	31667	1	0.812789
32676	31440	1	0.596453
32757	31720	0	0.145301
32694	31557	0	0.421553
32858	31511	1	0.636884
32696	31639	1	0.693084
32593	31497	1	0.810629
32585	31621	0	0.781845
32816	31503	0	0.008379
32945	31654	0	0.132059
32956	31696	0	0.056836
32492	31624	1	0.822400
32727	31588	1	0.788408
32509	31641	0	0.033063
32539	31427	0	0.160519
32538	31552	0	0.147057
32694	31418	1	0.449795
32648	31560	1	0.999337
32626	31554	0	0.883759
32815	31423	0	0.145386
32601	31728	0	0.366481
32825	31505	0	0.008189
32547	31531	0	0.030073
32977	31702	0	0.019380
32655	31625	0	0.521984
32586	31423	1	0.665978
32748	31444	1	0.991090
32925	31573	1	0.332926
32525	31571	0	0.180209
32719	31684	0	0.227080
32691	31607	1	0.165437
32773	31587	0	0.048128
32907	31558	0	0.015205
32935	31641	0	0.049911
32835	31639	0	0.275151
32733	31566	0	0.089652
32506	31465	1	0.958024
32650	31665	0	0.003464
32595	31404	1	0.980205
32493	31511	1	0.965565
32721	31586	0	0.182273
32648	31554	1	0.995204
32537	31455	1	0.948941
32575	31497	1	0.973827
32649	31485	1	0.976549
32694	31425	1	0.711432
32631	31443	1	0.994871
32492	31617	1	0.902923
32669	31548	0	0.083003
32609	31463	0	0.044635
32715	31511	1	0.761696
32911	31577	0	0.015158
32577	31629	0	0.484697
32498	31516	1	0.944482
32519	31557	0	0.036455
32934	31511	1	0.578639
32569	31666	0	0.317410
32696	31550	1	0.863743
32494	31624	1	0.834943
32505	31627	1	0.865222
32731	31447	1	0.571533
32956	31568	0	0.210757
32814	31619	0	0.064688
32624	31560	1	0.962679
32945	31553	1	0.113198
32969	31730	1	0.861354
32857	31501	0	0.323832
32842	31501	1	0.449240
32822	31511	1	0.622456
32797	31452	0	0.204030
32880	31480	0	0.043911
32492	31602	1	0.668935
32683	31550	1	0.969040
32667	31686	1	0.877186
32554	31597	1	0.594232
32752	31450	0	0.004945
32670	31653	0	0.044636
32631	31582	1	0.986650
32731	31564	1	0.370712
32530	31529	0	0.085663
32803	31570	0	0.218404
32577	31443	1	0.949897
32640	31554	1	0.943697
32567	31483	1	0.723573
32759	31533	0	0.067307
32727	31424	0	0.615269
32792	31553	0	0.022594
32595	31665	0	0.170086
32982	31579	0	0.074549
32691	31659	0	0.051271
32930	31571	0	0.007643
32581	31635	1	0.986735
32520	31568	0	0.167857
32536	31651	1	0.918669
32535	31514	1	0.783738
32491	31699	1	0.754041
32500	31498	0	0.840892
32695	31465	1	0.906050
32686	31686	1	0.547740
32750	31578	0	0.013898
32648	31471	1	0.902610
32724	31694	0	0.023633
32826	31560	0	0.818283
32839	31720	0	0.015771
32682	31517	1	0.997364
32634	31422	1	0.868241
32492	31525	1	0.859165
32931	31410	0	0.104410
32667	31646	1	0.386028
32613	31528	0	0.070467
32969	31465	1	0.961498
32764	31726	0	0.029371
32763	31550	1	0.852193
32499	31597	1	0.950278
32864	31597	1	0.847043
32588	31510	1	0.480265
32957	31465	0	0.402931
32536	31433	1	0.988856
32680	31612	0	0.038060
32578	31439	1	0.899946
32537	31686	1	0.961135
32498	31635	1	0.997737
32853	31436	1	0.833762
32546	31559	0	0.489717
32908	31554	0	0.537522
32532	31626	0	0.033952
32931	31474	0	0.002687
32656	31689	0	0.048791
32768	31559	1	0.797153
32629	31661	0	0.012345
32645	31700	0	0.126194
32498	31703	1	0.891955
32648	31595	1	0.669736
32664	31552	1	0.794499
32693	31645	0	0.214578
32661	31498	1	0.976012
32623	31581	0	0.083557
32733	31652	1	0.849670
32748	31560	1	0.990465
32623	31730	1	0.774926
32577	31522	0	0.591628
32615	31498	1	0.799500
32507	31444	1	0.955894
32636	31550	1	0.973809
32622	31442	1	0.939297
32540	31717	1	0.649995
32588	31576	1	0.876084
32923	31673	1	0.476644
32504	31470	0	0.326656
32494	31623	0	0.776997
32494	31560	1	0.985662
32642	31535	1	0.659661
32758	31690	0	0.041312
32581	31601	1	0.508223
32660	31571	0	0.202551
32682	31433	1	0.984643
32598	31587	0	0.751345
32771	31597	0	0.665623
32774	31512	1	0.118644
32649	31717	1	0.871393
32601	31514	1	0.776786
32671	31664	0	0.589160
32696	31560	1	0.926407
32831	31606	0	0.137227
32795	31676	0	0.210721
32637	31640	1	0.631268
32917	31560	1	0.936594
32578	31433	1	0.981751
32899	31561	0	0.028949
32837	31547	0	0.098385
32497	31439	1	0.859346
32647	31582	1	0.947793
32954	31688	0	0.001008
32813	31607	0	0.227159
32549	31517	1	0.987180
32568	31693	1	0.736966
32739	31518	0	0.247526
32635	31624	0	0.145287
32957	31700	0	0.004028
32681	31423	0	0.859525
32935	31663	0	0.069534
32638	31674	0	0.517453
32867	31419	0	0.022185
32650	31492	0	0.046325
32753	31700	0	0.105781
32974	31635	1	0.643044
32843	31615	1	0.615144
32649	31588	1	0.957153
32696	31670	0	0.094133
32505	31576	1	0.893325
32536	31652	1	0.963745
32810	31706	0	0.071129
32897	31407	0	0.124143
32496	31507	1	0.950571
32535	31645	0	0.355240
32658	31444	1	0.972639
32634	31517	1	0.994418
32862	31602	0	0.170656
32637	31686	1	0.954996
32691	31634	0	0.039320
32849	31715	0	0.152323
32645	31409	0	0.247437
32956	31575	0	0.013033
32740	31597	0	0.464459
32720	31692	0	0.011264
32866	31681	0	0.008116
32847	31517	1	0.982124
32981	31433	1	0.874401
32516	31517	1	0.995858
32732	31700	0	0.125635
32929	31454	0	0.014354
32731	31533	0	0.586428
32576	31416	0	0.121076
32548	31452	0	0.055491
32695	31578	0	0.141210
32609	31725	0	0.226768
32735	31506	1	0.231748
32504	31514	1	0.745022
32719	31517	1	0.965335
32811	31611	0	0.067174
32864	31588	1	0.720427
32581	31407	0	0.674057
32535	31663	0	0.519898
32585	31647	1	0.965411
32748	31507	1	0.957139
32596	31514	1	0.830999
32653	31635	1	0.994380
32772	31717	1	0.260728
32646	31465	1	0.979251
32965	31477	0	0.029912
32732	31519	1	0.313007
32922	31631	0	0.019884
32490	31635	1	0.994602
32587	31546	0	0.043512
32837	31485	1	0.541980
32827	31417	0	0.251247
32567	31554	1	0.607870
32506	31580	1	0.781928
32873	31541	0	0.009077
32972	31681	0	0.003011
32930	31414	0	0.004630
32592	31607	1	0.734498
32636	31536	1	0.733489
32969	31404	1	0.875123
32862	31582	1	0.875533
32819	31730	0	0.115819
32580	31686	1	0.982788
32704	31657	0	0.004714
32712	31658	1	0.732584
32622	31730	1	0.753614
32560	31686	0	0.902041
32813	31727	0	0.056046
32748	31635	1	0.990682
32940	31404	0	0.141906
32732	31564	0	0.084498
32611	31727	0	0.158663
32562	31536	0	0.067070
32880	31686	0	0.388511
32736	31507	1	0.728334
32698	31656	1	0.668198
32490	31511	1	0.989173
32869	31727	0	0.080123
32916	31701	0	0.044865
32685	31577	0	0.120155
32870	31521	0	0.012309
32686	31621	1	0.432887
32891	31604	0	0.052153
32656	31651	0	0.287308
32633	31485	1	0.957241
32784	31442	1	0.903555
32836	31495	0	0.046171
32595	31442	1	0.997460
32693	31627	1	0.762062
32638	31647	1	0.988314
32661	31606	1	0.913698
32810	31422	1	0.581029
32575	31730	1	0.940375
32672	31604	0	0.671890
32555	31517	1	0.713261
32521	31598	0	0.033053
32648	31550	1	0.998213
32958	31560	0	0.599421
32945	31579	0	0.078010
32612	31615	1	0.526763
32954	31433	0	0.322467
32584	31619	0	0.040178
32868	31715	0	0.007621
32687	31511	1	0.927732
32492	31682	0	0.490185
32797	31682	0	0.187760
32500	31533	0	0.144378
32586	31597	1	0.922784
32758	31534	0	0.030805
32684	31511	1	0.906250
32498	31580	1	0.943506
32630	31403	1	0.324030
32548	31427	0	0.302715
32530	31700	0	0.045501
32588	31443	1	0.985307
32666	31412	0	0.244318
32838	31478	0	0.014281
32549	31629	1	0.634895
32779	31635	0	0.546044
32501	31522	1	0.760785
32653	31690	1	0.799002
32783	31404	1	0.688903
32786	31447	0	0.006776
32689	31443	1	0.969893
32952	31571	0	0.106205
32886	31520	0	0.005431
32829	31639	0	0.595276
32603	31658	1	0.891033
32574	31517	1	0.994816
32622	31550	1	0.925252
32773	31723	0	0.062798
32791	31707	1	0.578811
32945	31527	0	0.196902
32622	31560	1	0.963589
32738	31495	0	0.075778
32668	31576	1	0.865342
32951	31686	1	0.899219
32595	31469	1	0.690159
32565	31427	0	0.910195
32526	31436	1	0.641270
32627	31483	1	0.928857
32915	31532	0	0.054600
32792	31670	0	0.011469
32963	31459	0	0.004891
32622	31497	1	0.865861
32661	31415	0	0.713480
32789	31476	1	0.262530
32735	31627	0	0.658298
32972	31422	0	0.123021
32565	31598	0	0.490182
32513	31570	0	0.207869
32633	31465	1	0.964554
32647	31475	1	0.765337
32683	31693	0	0.861893
32944	31711	0	0.024714
32658	31559	1	0.935320
32744	31582	1	0.912738
32565	31683	0	0.462084
32800	31602	0	0.176804
32602	31446	1	0.622584
32728	31609	0	0.983214
32778	31505	0	0.000692
32627	31590	1	0.163265
32548	31612	0	0.022540
32671	31590	0	0.284764
32551	31500	0	0.069925
32924	31457	0	0.005480
32649	31407	1	0.798305
32646	31708	1	0.832181
32500	31444	1	0.976917
32683	31545	0	0.362901
32853	31627	0	0.330208
32654	31404	1	0.827148
32618	31706	0	0.003453
32646	31552	1	0.902461
32931	31709	0	0.003039
32508	31547	1	0.565728
32728	31485	1	0.935431
32805	31475	0	0.284488
32661	31624	1	0.946944
32498	31455	0	0.981760
32680	31420	0	0.051960
32848	31417	0	0.235283
32904	31505	0	0.004278
32784	31438	0	0.154502
32755	31440	1	0.641965
32637	31442	1	0.983189
32568	31559	1	0.935777
32981	31497	1	0.780154
32582	31699	0	0.193777
32789	31494	1	0.475275
32716	31550	1	0.857872
32697	31597	1	0.858745
32695	31673	1	0.820898
32668	31652	1	0.883462
32641	31635	1	0.942986
32543	31647	1	0.606694
32575	31597	0	0.982190
32846	31605	0	0.019283
32769	31537	0	0.018561
32563	31641	0	0.033692
32559	31553	0	0.277399
32609	31597	1	0.706020
32536	31658	1	0.975503
32668	31535	1	0.697866
32557	31567	0	0.124996
32696	31685	0	0.216506
32563	31470	0	0.016859
32585	31442	1	0.942016
32906	31708	0	0.036985
32811	31576	1	0.611332
32625	31576	1	0.921448
32524	31599	0	0.507099
32575	31635	1	0.994568
32980	31487	0	0.099425
32618	31567	0	0.141790
32681	31545	1	0.465765
32501	31410	1	0.831025
32783	31597	1	0.847402
32906	31460	0	0.006970
32601	31539	1	0.898015
32737	31483	1	0.755282
32789	31676	0	0.244404
32526	31445	0	0.064785
32591	31530	0	0.034960
32635	31440	0	0.366612
32671	31603	0	0.551680
32713	31416	0	0.003997
32950	31686	1	0.376499
32580	31525	1	0.949488
32578	31715	1	0.681819
32595	31511	1	0.996785
32501	31647	1	0.978233
32560	31540	1	0.676426
32499	31605	0	0.268165
32826	31445	0	0.095829
32935	31595	0	0.010739
32877	31635	0	0.508395
32873	31424	0	0.130304
32964	31415	0	0.005696
32588	31599	1	0.952201
32687	31481	0	0.065666
32687	31488	1	0.214169
32904	31407	0	0.025785
32913	31665	0	0.000482
32831	31701	0	0.053821
32561	31576	1	0.858148
32508	31511	1	0.957440
32674	31594	1	0.535852
32681	31607	0	0.860885
32554	31418	0	0.068603
32866	31555	0	0.050662
32597	31536	0	0.605548
32897	31640	0	0.083751
32891	31616	0	0.043920
32499	31658	1	0.920245
32877	31429	0	0.092862
32721	31498	1	0.707492
32840	31437	0	0.032081
32588	31485	1	0.952429
32924	31455	0	0.193287
32596	31475	1	0.856032
32602	31404	1	0.872589
32525	31617	1	0.824548
32571	31422	0	0.571121
32882	31576	0	0.312200
32878	31572	0	0.014930
32696	31532	0	0.166709
32821	31463	0	0.049215
32649	31547	1	0.828283
32491	31673	1	0.958015
32626	31494	1	0.724872
32715	31567	0	0.458362
32500	31599	1	0.926915
32771	31444	1	0.797982
32580	31647	1	0.996760
32522	31480	0	0.068470
32794	31591	0	0.022000
32783	31609	1	0.938090
32844	31499	0	0.028496
32682	31442	1	0.989145
32614	31570	1	0.844749
32852	31530	0	0.018544
32627	31406	1	0.958035
32524	31531	0	0.065423
32625	31511	1	0.983376
32910	31692	0	0.005862
32494	31436	1	0.989155
32648	31491	1	0.901996
32928	31482	0	0.036815
32634	31683	1	0.564465
32537	31707	1	0.965977
32598	31404	1	0.971622
32580	31609	1	0.997142
32651	31533	0	0.064211
32834	31662	0	0.100384
32975	31540	0	0.096647
32843	31563	0	0.594994
32493	31436	1	0.986337
32700	31716	0	0.012731
32539	31675	0	0.013483
32648	31509	1	0.921801
32789	31484	0	0.319955
32953	31636	0	0.018769
32507	31455	1	0.806651
32665	31715	0	0.173857
32706	31620	1	0.172353
32621	31511	1	0.948561
32890	31421	0	0.026663
32771	31507	0	0.574590
32524	31600	0	0.358133
32541	31425	0	0.115865
32641	31560	1	0.945119
32846	31686	0	0.459622
32661	31668	1	0.755542
32601	31583	0	0.450481
32681	31431	1	0.456851
32638	31517	1	0.995007
32606	31563	0	0.211384
32826	31691	0	0.097209
32596	31568	1	0.899892
32963	31496	0	0.005881
32633	31534	1	0.625937
32542	31588	0	0.235514
32681	31728	0	0.542272
32605	31560	1	0.992093
32626	31560	1	0.972188
32705	31417	0	0.124542
32696	31425	1	0.384592
32953	31655	1	0.225156
32848	31483	1	0.773182
32668	31598	0	0.532806
32601	31647	1	0.982428
32836	31626	0	0.021989
32603	31652	1	0.844977
32683	31580	1	0.806760
32633	31680	1	0.688767
32717	31509	0	0.214142
32809	31517	1	0.982718
32671	31508	1	0.582930
32697	31498	1	0.720018
32646	31436	1	0.994477
32827	31551	0	0.958886
32838	31516	0	0.085628
32971	31403	0	0.183076
32636	31485	1	0.961218
32626	31566	1	0.189868
32887	31635	1	0.527432
32940	31577	0	0.007964
32981	31443	1	0.931065
32508	31582	1	0.948032
32813	31434	0	0.065395
32642	31600	1	0.879850
32733	31547	1	0.470567
32852	31558	0	0.033452
32951	31600	1	0.850412
32642	31518	1	0.579038
32493	31415	0	0.202744
32575	31494	1	0.908808
32862	31678	0	0.033905
32495	31423	1	0.795812
32907	31551	1	0.585208
32973	31585	0	0.020083
32653	31455	1	0.962079
32648	31465	1	0.997820
32655	31462	0	0.125066
32574	31552	1	0.857701
32621	31728	1	0.298569
32646	31455	1	0.948823
32595	31652	1	0.984808
32654	31647	1	0.965631
32978	31404	1	0.441549
32863	31497	1	0.792686
32720	31709	0	0.015646
32751	31506	0	0.224547
32770	31593	0	0.015622
32698	31563	1	0.858692
32677	31413	0	0.017379
32663	31465	1	0.936814
32969	31568	0	0.865279
32837	31438	0	0.032403
32562	31619	0	0.059882
32632	31436	1	0.981008
32585	31417	1	0.418758
32526	31495	0	0.028851
32634	31655	1	0.809191
32610	31650	0	0.019410
32777	31442	1	0.936465
32916	31533	0	0.035980
32536	31660	1	0.807581
32737	31466	0	0.026968
32932	31609	1	0.662942
