32496	31446	0
32496	31465	1
32496	31483	1
32496	31494	1
32496	31507	1
32496	31517	1
32496	31523	1
32496	31525	1
32496	31542	1
32496	31544	0
32496	31550	1
32496	31560	1
32496	31561	0
32496	31563	0
32496	31568	1
32496	31573	1
32496	31574	0
32496	31582	1
32496	31597	1
32496	31599	1
32496	31604	1
32496	31617	1
32496	31624	1
32496	31627	1
32496	31629	0
32496	31635	1
32496	31643	0
32496	31658	1
32496	31673	1
32496	31716	0
32496	31725	1
32497	31402	0
32497	31423	1
32497	31432	1
32497	31434	1
32497	31436	1
32497	31439	1
32497	31443	1
32497	31444	1
32497	31445	1
32497	31451	0
32497	31465	1
32497	31466	0
32497	31477	0
32497	31481	0
32497	31483	1
32497	31507	1
32497	31517	1
32497	31523	1
32497	31525	1
32497	31530	0
32497	31547	1
32497	31550	1
32497	31560	1
32497	31564	0
32497	31573	1
32497	31574	0
32497	31582	1
32497	31583	0
32497	31597	1
32497	31599	1
32497	31604	1
32497	31617	1
32497	31624	1
32497	31658	1
32497	31673	1
32497	31707	1
32497	31715	0
32497	31725	1
32497	31726	0
32498	31415	0
32498	31420	1
32498	31433	1
32498	31436	1
32498	31439	0
32498	31442	1
32498	31444	1
32498	31446	1
32498	31455	0
32498	31460	1
32498	31465	1
32498	31467	1
32498	31483	1
32498	31493	0
32498	31494	1
32498	31503	0
32498	31507	1
32498	31508	1
32498	31510	1
32498	31511	1
32498	31514	1
32498	31516	1
32498	31517	1
32498	31522	1
32498	31523	1
32498	31535	1
32498	31550	1
32498	31560	1
32498	31564	0
32498	31570	1
32498	31573	1
32498	31576	1
32498	31580	1
32498	31582	0
32498	31597	1
32498	31600	1
32498	31609	1
32498	31616	1
32498	31618	1
32498	31625	1
32498	31635	1
32498	31639	1
32498	31647	1
32498	31673	1
32498	31679	1
32498	31686	1
32498	31703	1
32498	31704	1
32498	31708	1
32498	31714	1
32498	31721	1
32499	31407	1
32499	31431	0
32499	31433	1
32499	31436	1
32499	31442	1
32499	31443	1
32499	31444	1
32499	31455	1
32499	31483	1
32499	31485	1
32499	31507	1
32499	31516	0
32499	31517	1
32499	31527	0
32499	31550	1
32499	31556	0
32499	31558	0
32499	31569	1
32499	31584	0
32499	31597	1
32499	31599	1
32499	31603	0
32499	31605	0
32499	31609	1
32499	31610	1
32499	31635	1
32499	31639	1
32499	31658	1
32499	31673	1
32499	31686	1
32499	31691	1
32499	31707	1
32499	31708	1
32499	31712	0
32499	31717	1
32499	31722	1
32499	31733	0
32500	31406	1
32500	31410	1
32500	31433	1
32500	31436	1
32500	31442	1
32500	31443	1
32500	31444	1
32500	31454	0
32500	31465	1
32500	31480	0
32500	31485	1
32500	31497	1
32500	31498	0
32500	31506	0
32500	31507	1
32500	31514	1
32500	31517	1
32500	31533	0
32500	31550	1
32500	31552	1
32500	31554	1
32500	31568	0
32500	31582	1
32500	31593	0
32500	31597	1
32500	31599	1
32500	31603	1
32500	31605	0
32500	31609	1
32500	31618	0
32500	31635	1
32500	31648	0
32500	31657	0
32500	31667	1
32500	31678	0
32500	31683	1
32500	31690	0
32501	31402	0
32501	31404	1
32501	31410	1
32501	31434	0
32501	31436	1
32501	31475	1
32501	31488	0
32501	31517	1
32501	31522	1
32501	31526	0
32501	31541	0
32501	31550	1
32501	31560	1
32501	31563	1
32501	31577	0
32501	31580	1
32501	31582	1
32501	31595	0
32501	31597	1
32501	31598	1
32501	31599	1
32501	31607	1
32501	31608	0
32501	31625	0
32501	31627	1
32501	31635	1
32501	31642	0
32501	31647	1
32501	31652	1
32501	31673	1
32501	31707	1
32502	31436	1
32502	31451	0
32502	31484	0
32502	31493	0
32502	31519	0
32502	31550	1
32502	31599	1
32502	31607	1
32502	31614	0
32502	31619	0
32502	31627	1
32502	31630	0
32502	31647	1
32502	31657	0
32502	31659	0
32502	31673	1
32502	31703	0
32502	31717	0
32503	31432	1
32503	31507	0
32503	31517	1
32503	31587	0
32503	31616	0
32503	31618	0
32503	31619	0
32503	31718	0
32504	31403	0
32504	31404	1
32504	31408	0
32504	31424	1
32504	31427	1
32504	31439	0
32504	31442	1
32504	31444	1
32504	31465	1
32504	31468	1
32504	31470	0
32504	31474	0
32504	31497	1
32504	31498	1
32504	31514	1
32504	31517	1
32504	31518	1
32504	31529	0
32504	31549	0
32504	31550	1
32504	31559	1
32504	31560	1
32504	31563	1
32504	31571	0
32504	31582	1
32504	31596	0
32504	31599	1
32504	31608	0
32504	31609	1
32504	31616	0
32504	31618	1
32504	31635	1
32504	31638	0
32504	31641	1
32504	31647	1
32504	31648	1
32504	31664	1
32504	31681	0
32504	31703	0
32505	31409	1
32505	31410	1
32505	31427	1
32505	31436	1
32505	31439	1
32505	31440	1
32505	31443	1
32505	31444	1
32505	31452	0
32505	31456	1
32505	31462	0
32505	31465	1
32505	31466	0
32505	31498	1
32505	31511	1
32505	31514	1
32505	31517	1
32505	31518	1
32505	31529	0
32505	31535	1
32505	31536	1
32505	31541	0
32505	31549	1
32505	31551	0
32505	31557	0
32505	31558	0
32505	31560	1
32505	31563	1
32505	31576	1
32505	31582	1
32505	31588	1
32505	31597	1
32505	31601	1
32505	31609	1
32505	31618	0
32505	31621	0
32505	31623	1
32505	31627	1
32505	31635	1
32505	31641	1
32505	31652	1
32505	31667	0
32505	31685	0
32505	31686	1
32505	31702	0
32505	31730	1
32506	31410	1
32506	31416	0
32506	31424	1
32506	31433	1
32506	31436	1
32506	31438	0
32506	31465	1
32506	31468	1
32506	31475	1
32506	31476	0
32506	31494	1
32506	31496	0
32506	31498	1
32506	31507	1
32506	31511	1
32506	31517	1
32506	31532	1
32506	31550	1
32506	31551	0
32506	31560	1
32506	31571	0
32506	31580	1
32506	31592	1
32506	31599	1
32506	31603	0
32506	31604	1
32506	31609	1
32506	31633	0
32506	31635	1
32506	31647	1
32506	31652	1
32506	31707	1
32507	31430	0
32507	31433	1
32507	31436	1
32507	31439	1
32507	31442	1
32507	31444	1
32507	31448	0
32507	31455	1
32507	31461	0
32507	31478	0
32507	31483	1
32507	31495	0
32507	31497	1
32507	31503	0
32507	31511	0
32507	31517	1
32507	31528	0
32507	31559	1
32507	31564	0
32507	31574	1
32507	31588	1
32507	31599	1
32507	31640	0
32507	31649	0
32507	31653	0
32507	31657	1
32507	31658	1
32507	31683	0
32507	31717	1
32508	31404	1
32508	31420	0
32508	31424	0
32508	31433	1
32508	31435	0
32508	31436	1
32508	31439	1
32508	31443	1
32508	31444	1
32508	31449	0
32508	31465	1
32508	31478	0
32508	31483	1
32508	31488	0
32508	31490	0
32508	31497	1
32508	31498	1
32508	31510	0
32508	31511	1
32508	31517	1
32508	31547	1
32508	31550	1
32508	31559	1
32508	31565	1
32508	31576	1
32508	31582	1
32508	31588	1
32508	31590	0
32508	31597	1
32508	31599	1
32508	31617	1
32508	31635	1
32508	31639	1
32508	31644	0
32508	31647	1
32508	31664	0
32508	31671	0
32508	31677	0
32508	31712	0
32508	31730	0
32508	31733	1
32509	31419	0
32509	31435	0
32509	31444	0
32509	31447	0
32509	31481	0
32509	31544	0
32509	31573	0
32509	31578	0
32509	31598	0
32509	31641	0
32509	31647	1
32509	31661	0
32509	31668	0
32509	31706	0
32510	31406	1
32510	31442	0
32510	31449	0
32510	31461	0
32510	31483	0
32510	31506	0
32510	31518	0
32510	31549	0
32510	31565	0
32510	31579	0
32510	31585	0
32510	31592	0
32510	31593	0
32510	31610	0
32510	31643	0
32510	31714	0
32510	31725	0
32511	31431	0
32511	31516	1
32511	31538	0
32511	31561	0
32511	31585	0
32511	31697	0
32511	31716	0
32511	31728	0
32512	31445	0
32512	31541	0
32512	31561	0
32512	31596	0
32512	31615	1
32512	31624	0
32512	31626	0
32512	31669	0
32512	31685	0
32512	31697	0
32513	31406	1
32513	31491	0
32513	31527	0
32513	31570	0
32513	31668	0
32514	31415	0
32514	31451	0
32514	31453	0
32514	31463	0
32514	31493	0
32514	31515	0
32514	31517	1
32514	31617	0
32514	31619	0
32514	31636	0
32514	31647	0
32514	31648	0
32514	31663	0
32514	31709	0
32515	31499	1
32515	31500	0
32515	31519	0
32515	31523	0
32515	31556	0
32515	31620	0
32515	31639	0
32515	31649	0
32515	31697	0
32516	31436	1
32516	31443	1
32516	31467	1
32516	31489	1
32516	31496	0
32516	31514	1
32516	31516	1
32516	31517	1
32516	31521	1
32516	31522	1
32516	31524	1
32516	31528	0
32516	31543	0
32516	31545	1
32516	31547	1
32516	31554	1
32516	31560	1
32516	31563	0
32516	31568	1
32516	31582	1
32516	31587	0
32516	31599	1
32516	31605	0
32516	31609	1
32516	31635	1
32516	31639	1
32516	31647	1
32516	31674	1
32516	31689	0
32516	31696	1
32516	31700	1
32516	31701	1
32516	31704	1
32516	31719	1
32516	31728	1
32516	31733	1
32517	31433	1
32517	31448	0
32517	31455	0
32517	31488	1
32517	31517	1
32517	31553	1
32517	31578	0
32517	31582	1
32517	31595	0
32517	31596	0
32517	31603	0
32517	31615	1
32517	31619	0
32517	31642	0
32517	31664	0
32518	31419	0
32518	31433	1
32518	31436	0
32518	31526	0
32518	31540	0
32518	31549	0
32518	31568	0
32518	31580	0
32518	31602	0
32518	31712	0
32518	31726	0
32519	31433	0
32519	31455	0
32519	31477	0
32519	31482	0
32519	31521	0
32519	31541	0
32519	31548	0
32519	31557	0
32519	31559	0
32519	31583	0
32519	31613	0
32519	31635	1
32519	31638	0
32519	31652	0
32519	31661	0
32519	31674	0
32519	31694	0
32519	31698	0
32520	31420	0
32520	31433	1
32520	31479	0
32520	31534	0
32520	31560	0
32520	31564	0
32520	31567	0
32520	31568	0
32520	31583	0
32520	31662	0
32520	31664	0
32521	31424	0
32521	31425	0
32521	31429	0
32521	31435	0
32521	31451	0
32521	31499	0
32521	31517	1
32521	31538	0
32521	31586	0
32521	31594	0
32521	31598	0
32521	31677	0
32521	31716	0
32521	31717	0
32521	31719	0
32521	31721	0
32522	31411	0
32522	31419	0
32522	31443	1
32522	31480	0
32522	31548	0
32522	31650	0
32522	31695	0
32522	31699	0
32522	31710	0
32522	31711	0
32522	31718	0
32523	31448	0
32523	31469	0
32523	31485	0
32523	31517	1
32523	31541	0
32523	31654	0
32524	31479	0
32524	31524	0
32524	31525	1
32524	31531	0
32524	31599	0
32524	31600	0
32524	31664	0
32524	31669	0
32525	31410	1
32525	31422	1
32525	31424	1
32525	31436	1
32525	31442	1
32525	31443	1
32525	31444	1
32525	31446	0
32525	31453	1
32525	31454	1
32525	31467	0
32525	31486	0
32525	31494	1
32525	31496	0
32525	31497	1
32525	31498	1
32525	31517	1
32525	31533	0
32525	31550	1
32525	31553	0
32525	31554	1
32525	31559	1
32525	31560	1
32525	31561	0
32525	31571	0
32525	31573	1
32525	31588	1
32525	31599	1
32525	31609	1
32525	31612	0
32525	31617	1
32525	31631	0
32525	31635	1
32525	31647	1
32525	31652	0
32525	31660	0
32525	31673	1
32525	31690	1
32525	31696	1
32525	31702	1
32525	31704	1
32526	31414	0
32526	31436	1
32526	31445	0
32526	31495	0
32526	31496	0
32526	31552	0
32526	31584	0
32526	31607	0
32526	31610	0
32526	31638	0
32526	31639	0
32526	31640	0
32526	31654	0
32526	31733	0
32527	31402	0
32527	31436	1
32527	31489	0
32527	31519	0
32527	31520	0
32527	31542	0
32527	31548	0
32527	31571	0
32527	31615	0
32527	31618	0
32527	31637	0
32527	31639	0
32527	31647	0
32527	31653	0
32527	31660	0
32527	31681	0
32527	31700	0
32528	31406	1
32528	31417	0
32528	31474	0
32528	31478	1
32528	31485	1
32528	31518	0
32528	31550	0
32528	31565	0
32528	31570	0
32528	31583	0
32528	31590	0
32528	31596	0
32528	31647	1
32528	31655	0
32528	31682	0
32528	31693	0
32529	31406	1
32529	31420	0
32529	31438	0
32529	31446	0
32529	31554	0
32529	31692	0
32529	31693	0
32529	31712	0
32529	31727	0
32529	31732	0
32530	31457	0
32530	31489	0
32530	31497	0
32530	31504	0
32530	31517	1
32530	31529	0
32530	31541	0
32530	31550	0
32530	31560	1
32530	31617	0
32530	31618	0
32530	31630	0
32530	31659	0
32530	31696	0
32530	31700	0
32530	31709	0
32530	31718	0
32531	31443	1
32531	31498	0
32531	31510	0
32531	31529	0
32531	31592	0
32531	31631	0
32531	31673	0
32531	31697	0
32532	31415	0
32532	31430	0
32532	31442	1
32532	31473	0
32532	31505	0
32532	31523	0
32532	31531	0
32532	31540	0
32532	31576	0
32532	31590	0
32532	31607	0
32532	31619	0
32532	31626	0
32532	31667	0
32532	31685	0
32532	31687	0
32532	31706	0
32533	31417	0
32533	31418	0
32533	31425	0
32533	31506	0
32533	31508	0
32533	31512	0
32533	31609	1
32533	31619	0
32533	31633	0
32533	31658	0
32533	31730	0
32534	31416	0
32534	31436	1
32534	31442	1
32534	31457	0
32534	31500	0
32534	31549	0
32534	31701	0
32535	31402	1
32535	31414	0
32535	31426	1
32535	31429	0
32535	31436	1
32535	31440	1
32535	31442	1
32535	31444	1
32535	31465	1
32535	31483	1
32535	31488	0
32535	31501	0
32535	31507	1
32535	31511	1
32535	31514	1
32535	31517	1
32535	31539	1
32535	31550	1
32535	31554	1
32535	31559	1
32535	31560	1
32535	31567	0
32535	31573	1
32535	31582	1
32535	31597	1
32535	31615	1
32535	31616	1
32535	31617	1
32535	31622	0
32535	31635	1
32535	31637	1
32535	31645	0
32535	31648	0
32535	31663	0
32535	31668	0
32535	31684	1
32535	31707	1
32536	31406	1
32536	31409	1
32536	31410	1
32536	31426	0
32536	31433	1
32536	31436	1
32536	31439	1
32536	31441	0
32536	31442	1
32536	31444	1
32536	31446	1
32536	31455	1
32536	31465	1
32536	31467	0
32536	31472	1
32536	31483	1
32536	31492	0
32536	31497	1
32536	31498	1
32536	31503	0
32536	31507	1
32536	31509	0
32536	31517	1
32536	31519	1
32536	31535	1
32536	31539	1
32536	31540	1
32536	31545	0
32536	31550	1
32536	31552	1
32536	31559	1
32536	31560	1
32536	31565	1
32536	31567	1
32536	31573	1
32536	31580	1
32536	31581	1
32536	31582	1
32536	31590	0
32536	31591	1
32536	31597	1
32536	31599	1
32536	31609	1
32536	31610	1
32536	31615	1
32536	31617	0
32536	31625	1
32536	31635	1
32536	31639	1
32536	31646	1
32536	31647	1
32536	31651	1
32536	31652	1
32536	31653	1
32536	31654	1
32536	31658	1
32536	31659	1
32536	31660	1
32536	31663	1
32536	31666	0
32536	31667	1
32536	31669	1
32536	31672	0
32536	31673	1
32536	31676	1
32536	31680	1
32536	31681	0
32536	31682	1
32536	31686	1
32536	31691	1
32536	31698	1
32536	31722	1
32537	31404	1
32537	31412	0
32537	31423	1
32537	31433	1
32537	31436	1
32537	31442	1
32537	31443	1
32537	31444	1
32537	31445	1
32537	31455	1
32537	31464	1
32537	31465	1
32537	31467	1
32537	31468	1
32537	31473	1
32537	31475	1
32537	31483	1
32537	31485	1
32537	31494	1
32537	31511	1
32537	31515	1
32537	31517	1
32537	31525	1
32537	31527	1
32537	31531	1
32537	31546	0
32537	31550	1
32537	31552	1
32537	31554	1
32537	31559	1
32537	31560	1
32537	31563	1
32537	31565	1
32537	31567	0
32537	31574	1
32537	31576	1
32537	31580	0
32537	31581	0
32537	31582	1
32537	31597	1
32537	31599	1
32537	31600	1
32537	31602	0
32537	31609	1
32537	31632	0
32537	31635	1
32537	31639	1
32537	31643	1
32537	31647	1
32537	31653	1
32537	31658	1
32537	31678	0
32537	31683	0
32537	31686	1
32537	31690	1
32537	31692	0
32537	31698	0
32537	31707	1
32537	31717	1
32537	31722	1
32538	31434	0
32538	31497	1
32538	31505	0
32538	31552	0
32538	31572	0
32538	31606	0
32538	31628	0
32538	31630	0
32538	31638	0
32538	31660	0
32539	31414	0
32539	31427	0
32539	31440	0
32539	31456	0
32539	31487	0
32539	31501	0
32539	31543	0
32539	31547	0
32539	31587	0
32539	31610	1
32539	31651	0
32539	31657	0
32539	31675	0
32539	31698	0
32539	31717	0
32540	31407	0
32540	31433	1
32540	31436	1
32540	31437	1
32540	31443	1
32540	31465	1
32540	31482	0
32540	31517	1
32540	31520	0
32540	31525	1
32540	31535	0
32540	31550	1
32540	31559	1
32540	31565	1
32540	31569	1
32540	31572	0
32540	31579	0
32540	31582	1
32540	31597	1
32540	31609	1
32540	31612	0
32540	31625	1
32540	31635	1
32540	31636	0
32540	31639	1
32540	31644	0
32540	31647	1
32540	31658	1
32540	31690	0
32540	31715	0
32540	31717	1
32541	31408	0
32541	31425	0
32541	31485	0
32541	31507	1
32541	31517	1
32541	31548	0
32541	31575	0
32541	31634	0
32541	31685	0
32541	31696	0
32542	31406	1
32542	31417	0
32542	31461	0
32542	31501	0
32542	31564	0
32542	31588	0
32542	31613	0
32542	31679	0
32542	31685	0
32543	31448	0
32543	31482	0
32543	31531	0
32543	31622	0
32543	31628	0
32543	31647	1
32543	31652	0
32543	31721	0
32543	31730	0
32544	31494	0
32544	31499	0
32544	31505	0
32544	31548	0
32544	31566	0
32544	31623	0
32544	31626	0
32544	31627	0
32544	31647	1
32544	31667	0
32544	31711	0
32544	31733	0
32545	31410	1
32545	31417	1
32545	31426	0
32545	31436	1
32545	31465	1
32545	31490	0
32545	31497	1
32545	31498	1
32545	31506	0
32545	31518	1
32545	31521	0
32545	31533	0
32545	31534	0
32545	31545	0
32545	31550	1
32545	31557	0
32545	31568	1
32545	31588	1
32545	31597	1
32545	31599	1
32545	31607	1
32545	31635	1
32545	31641	0
32545	31653	0
32545	31680	1
32545	31685	0
32545	31722	1
32546	31433	1
32546	31456	0
32546	31472	0
32546	31502	0
32546	31503	0
32546	31506	0
32546	31519	0
32546	31537	0
32546	31548	0
32546	31559	0
32546	31560	1
32546	31587	0
32546	31611	0
32546	31627	0
32546	31638	0
32546	31647	1
32546	31704	0
32546	31715	0
32546	31717	0
32546	31731	0
32547	31424	0
32547	31443	1
32547	31473	0
32547	31474	0
32547	31483	0
32547	31522	0
32547	31531	0
32547	31598	0
32547	31609	0
32547	31632	0
32547	31661	0
32547	31682	0
32547	31695	0
32548	31403	0
32548	31406	0
32548	31419	0
32548	31427	0
32548	31452	0
32548	31485	1
32548	31612	0
32548	31613	0
32548	31682	0
32548	31714	0
32549	31409	0
32549	31427	1
32549	31435	1
32549	31436	1
32549	31441	0
32549	31443	1
32549	31444	1
32549	31467	0
32549	31477	0
32549	31485	1
32549	31511	1
32549	31517	1
32549	31522	0
32549	31629	1
32549	31635	1
32549	31639	1
32549	31647	1
32549	31668	1
32549	31683	0
32549	31693	1
32549	31695	0
32550	31436	1
32550	31443	1
32550	31444	0
32550	31458	0
32550	31465	1
32550	31480	0
32550	31482	0
32550	31499	0
32550	31508	0
32550	31510	0
32550	31517	1
32550	31533	0
32550	31543	0
32550	31555	0
32550	31616	0
32550	31623	0
32550	31668	0
32550	31673	0
32550	31727	0
32551	31418	0
32551	31421	0
32551	31443	0
32551	31500	0
32551	31501	0
32551	31534	0
32551	31579	0
32551	31594	0
32551	31624	1
32551	31633	0
32551	31710	0
32551	31723	0
32552	31467	0
32552	31473	0
32552	31524	0
32552	31562	0
32552	31568	0
32552	31583	0
32552	31609	1
32552	31616	0
32552	31657	0
32553	31408	0
32553	31418	0
32553	31432	0
32553	31473	0
32553	31505	0
32553	31533	0
32553	31550	1
32553	31636	0
32553	31727	0
32554	31418	0
32554	31449	0
32554	31452	0
32554	31517	0
32554	31557	0
32554	31597	1
32554	31634	0
32554	31685	0
32554	31698	0
32554	31702	0
32555	31464	0
32555	31517	1
32555	31558	0
32555	31563	0
32555	31594	0
32555	31638	0
32555	31661	0
32555	31685	0
32555	31689	0
32555	31721	0
32555	31723	0
32556	31406	1
32556	31414	0
32556	31427	0
32556	31448	0
32556	31449	0
32556	31486	0
32556	31524	1
32556	31548	0
32556	31562	0
32556	31630	0
32556	31638	0
32556	31676	0
32556	31694	0
32557	31414	0
32557	31477	0
32557	31481	0
32557	31517	1
32557	31551	0
32557	31567	0
32557	31582	0
32557	31619	0
32557	31642	0
32557	31644	0
32557	31647	1
32557	31653	0
32557	31681	0
32557	31699	0
32558	31486	0
32558	31493	0
32558	31497	1
32558	31508	0
32558	31514	0
32558	31527	0
32558	31538	0
32558	31555	0
32558	31577	0
32558	31581	0
32558	31589	0
32558	31651	0
32558	31718	0
32559	31407	0
32559	31442	1
32559	31444	1
32559	31447	0
32559	31467	1
32559	31482	0
32559	31485	1
32559	31497	1
32559	31507	1
32559	31511	1
32559	31515	0
32559	31517	1
32559	31532	0
32559	31540	1
32559	31545	0
32559	31553	0
32559	31555	0
32559	31586	0
32559	31597	1
32559	31602	1
32559	31609	1
32559	31635	1
32559	31636	0
32559	31639	1
32559	31646	1
32559	31647	1
32559	31652	1
32559	31685	1
32559	31686	1
32559	31707	1
32559	31712	0
32560	31420	0
32560	31443	1
32560	31485	1
32560	31507	1
32560	31511	1
32560	31517	1
32560	31538	0
32560	31540	1
32560	31551	1
32560	31567	1
32560	31607	1
32560	31609	1
32560	31612	0
32560	31630	0
32560	31635	1
32560	31642	1
32560	31645	0
32560	31673	1
32560	31686	0
32560	31697	0
32560	31699	0
32561	31417	0
32561	31422	1
32561	31427	1
32561	31436	1
32561	31438	0
32561	31447	0
32561	31465	1
32561	31470	1
32561	31477	0
32561	31511	1
32561	31514	1
32561	31525	1
32561	31550	1
32561	31576	1
32561	31582	1
32561	31584	0
32561	31592	1
32561	31599	1
32561	31609	1
32561	31617	0
32561	31627	1
32561	31630	0
32561	31635	1
32561	31636	1
32561	31660	1
32561	31686	1
32561	31707	1
32561	31717	0
32561	31730	1
32562	31475	0
32562	31485	1
32562	31536	0
32562	31542	0
32562	31544	0
32562	31586	0
32562	31591	0
32562	31603	0
32562	31617	0
32562	31619	0
32562	31635	0
32562	31653	0
32562	31677	0
32563	31436	1
32563	31455	0
32563	31470	0
32563	31489	0
32563	31490	0
32563	31603	0
32563	31638	0
32563	31641	0
32563	31646	0
32563	31653	0
32563	31728	0
32564	31404	1
32564	31420	1
32564	31424	1
32564	31425	1
32564	31433	1
32564	31436	1
32564	31444	1
32564	31446	1
32564	31473	0
32564	31476	0
32564	31485	1
32564	31507	1
32564	31508	1
32564	31510	1
32564	31511	1
32564	31522	1
32564	31523	1
32564	31535	1
32564	31543	1
32564	31548	1
32564	31550	1
32564	31560	1
32564	31565	0
32564	31570	1
32564	31576	1
32564	31589	0
32564	31591	0
32564	31593	0
32564	31596	1
32564	31597	1
32564	31599	0
32564	31601	0
32564	31609	1
32564	31618	1
32564	31625	1
32564	31647	1
32564	31665	0
32564	31668	0
32564	31677	1
32564	31679	1
32564	31686	1
32564	31691	0
32564	31703	1
32564	31704	1
32564	31708	1
32564	31714	1
32564	31717	1
32564	31721	1
32564	31725	0
32564	31732	0
32565	31425	1
32565	31427	0
32565	31433	1
32565	31436	1
32565	31442	1
32565	31444	1
32565	31455	1
32565	31465	1
32565	31494	1
32565	31511	1
32565	31517	1
32565	31522	1
32565	31523	1
32565	31547	1
32565	31550	1
32565	31554	1
32565	31557	0
32565	31564	0
32565	31576	1
32565	31578	0
32565	31579	0
32565	31594	0
32565	31597	1
32565	31598	0
32565	31599	1
32565	31600	1
32565	31607	1
32565	31609	1
32565	31616	1
32565	31625	1
32565	31635	1
32565	31638	1
32565	31639	1
32565	31647	1
32565	31668	0
32565	31677	1
32565	31683	0
32565	31693	0
32565	31703	1
32565	31708	1
32565	31717	1
32565	31721	1
32566	31411	0
32566	31417	0
32566	31442	1
32566	31443	1
32566	31448	0
32566	31450	1
32566	31467	1
32566	31479	0
32566	31492	1
32566	31497	1
32566	31517	1
32566	31549	0
32566	31550	1
32566	31551	1
32566	31556	0
